"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp"
"RSH-Domaz-Gre-sec";2021-01-21;21;4,66;43,92;0;9,5;14,4;11,9;74;94;84;1,1
"RSH-Domaz-Gre-sec";2021-01-22;22;4,66;43,92;1,9;9,5;14,4;12;55;92;74;1,9
"RSH-Domaz-Gre-sec";2021-01-23;23;4,66;43,92;2,3;1,7;11,4;6,6;60;86;73;1
"RSH-Domaz-Gre-sec";2021-01-24;24;4,66;43,92;0;4,4;10,2;7,3;46;96;71;1,7
"RSH-Domaz-Gre-sec";2021-01-25;25;4,66;43,92;0;3,1;9,9;6,5;40;93;66;1,7
"RSH-Domaz-Gre-sec";2021-01-26;26;4,66;43,92;0;1;8,5;4,7;34;71;53;2,4
"RSH-Domaz-Gre-sec";2021-01-27;27;4,66;43,92;0;2,2;13,4;7,8;42;81;62;1,8
"RSH-Domaz-Gre-sec";2021-01-28;28;4,66;43,92;0;5,3;18,4;11,8;55;93;74;1,5
"RSH-Domaz-Gre-sec";2021-01-29;29;4,66;43,92;0;8,8;17,8;13,3;41;94;67;2,5
"RSH-Domaz-Gre-sec";2021-01-30;30;4,66;43,92;7,7;5;8,6;6,8;63;83;73;0,5
"RSH-Domaz-Gre-sec";2021-01-31;31;4,66;43,92;2,4;4,1;15,3;9,7;54;96;75;1,5
"RSH-Domaz-Gre-sec";2021-02-01;32;4,66;43,92;0;7,1;14,5;10,8;66;99;83;1
"RSH-Domaz-Gre-sec";2021-02-02;33;4,66;43,92;0;7,7;15,8;11,7;67;93;80;0,9
"RSH-Domaz-Gre-sec";2021-02-03;34;4,66;43,92;0;8;17;12,5;69;96;82;0,9
"RSH-Domaz-Gre-sec";2021-02-04;35;4,66;43,92;0;6,5;13,5;10;83;99;91;0,3
"RSH-Domaz-Gre-sec";2021-02-05;36;4,66;43,92;0;8,7;16;12,3;69;98;83;1
"RSH-Domaz-Gre-sec";2021-02-06;37;4,66;43,92;23,4;8,2;16,5;12,4;60;92;76;1,5
"RSH-Domaz-Gre-sec";2021-02-07;38;4,66;43,92;0;7,5;12,4;9,9;54;99;76;1,2
"RSH-Domaz-Gre-sec";2021-02-08;39;4,66;43,92;3,9;2,5;11;6,8;64;94;79;0,8
"RSH-Domaz-Gre-sec";2021-02-09;40;4,66;43,92;0,9;5,1;12,2;8,7;69;99;84;1,1
"RSH-Domaz-Gre-sec";2021-02-10;41;4,66;43,92;0;4,7;15,4;10;44;96;70;2,4
"RSH-Domaz-Gre-sec";2021-02-11;42;4,66;43,92;0;3;10;6,5;45;81;63;2,7
"RSH-Domaz-Gre-sec";2021-02-12;43;4,66;43,92;1,9;2,8;6,6;4,7;58;74;66;1,1
"RSH-Domaz-Gre-sec";2021-02-13;44;4,66;43,92;0;0,9;6,4;3,6;46;92;69;2,3
"RSH-Domaz-Gre-sec";2021-02-14;45;4,66;43,92;0;-1,8;6,2;2,2;49;75;62;0,9
"RSH-Domaz-Gre-sec";2021-02-15;46;4,66;43,92;0,2;-0,3;10,8;5,3;45;90;67;1,3
"RSH-Domaz-Gre-sec";2021-02-16;47;4,66;43,92;0;6,4;10,1;8,3;85;92;88;0,4
"RSH-Domaz-Gre-sec";2021-02-17;48;4,66;43,92;0;6,4;17,7;12;42;98;70;2,2
"RSH-Domaz-Gre-sec";2021-02-18;49;4,66;43,92;0;3,7;12,2;7,9;80;99;90;0,1
"RSH-Domaz-Gre-sec";2021-02-19;50;4,66;43,92;0;8,2;14,2;11,2;70;88;79;1
"RSH-Domaz-Gre-sec";2021-02-20;51;4,66;43,92;0;9,8;15,9;12,9;57;83;70;2,5
"RSH-Domaz-Gre-sec";2021-02-21;52;4,66;43,92;1,5;5,2;18,5;11,9;42;94;68;2,6
"RSH-Domaz-Gre-sec";2021-02-22;53;4,66;43,92;2,7;11,4;14,8;13,1;44;73;59;2,2
"RSH-Domaz-Gre-sec";2021-02-23;54;4,66;43,92;0;8,9;17,9;13,4;60;93;77;2,1
"RSH-Domaz-Gre-sec";2021-02-24;55;4,66;43,92;0;6,9;16,9;11,9;64;99;82;1,6
"RSH-Domaz-Gre-sec";2021-02-25;56;4,66;43,92;0;5,4;14,4;9,9;70;99;84;1,1
"RSH-Domaz-Gre-sec";2021-02-26;57;4,66;43,92;0;2,7;19,7;11,2;37;100;69;2
"RSH-Domaz-Gre-sec";2021-02-27;58;4,66;43,92;0;7,9;13,1;10,5;54;82;68;3,3
"RSH-Domaz-Gre-sec";2021-02-28;59;4,66;43,92;0;6,4;16,7;11,5;49;70;60;2,8
"RSH-Domaz-Gre-sec";2021-03-01;60;4,66;43,92;0;2,6;17,6;10,1;35;98;67;2,2
"RSH-Domaz-Gre-sec";2021-03-02;61;4,66;43,92;0;3,9;14,6;9,3;44;96;70;1,5
"RSH-Domaz-Gre-sec";2021-03-03;62;4,66;43,92;0;5,3;13,5;9,4;54;88;71;1,2
"RSH-Domaz-Gre-sec";2021-03-04;63;4,66;43,92;0;4,3;14,2;9,3;66;96;81;1
"RSH-Domaz-Gre-sec";2021-03-05;64;4,66;43,92;0;7,2;17,5;12,4;36;99;67;3,4
"RSH-Domaz-Gre-sec";2021-03-06;65;4,66;43,92;7,1;6,5;15,2;10,9;55;75;65;2
"RSH-Domaz-Gre-sec";2021-03-07;66;4,66;43,92;0;6,7;14,7;10,7;59;98;78;1,3
"RSH-Domaz-Gre-sec";2021-03-08;67;4,66;43,92;0;8;15,6;11,8;43;97;70;3,6
"RSH-Domaz-Gre-sec";2021-03-09;68;4,66;43,92;0;6,8;14,7;10,8;33;57;45;4,5
"RSH-Domaz-Gre-sec";2021-03-10;69;4,66;43,92;0;6,1;16,7;11,4;24;60;42;4,1
"RSH-Domaz-Gre-sec";2021-03-11;70;4,66;43,92;0;5;17,2;11,1;52;92;72;1,7
"RSH-Domaz-Gre-sec";2021-03-12;71;4,66;43,92;0;9,1;16,6;12,8;36;92;64;3,6
"RSH-Domaz-Gre-sec";2021-03-13;72;4,66;43,92;0;3,1;17,4;10,3;35;89;62;2,9
"RSH-Domaz-Gre-sec";2021-03-14;73;4,66;43,92;0;6,8;14,7;10,7;26;72;49;4,1
"RSH-Domaz-Gre-sec";2021-03-15;74;4,66;43,92;0;4;16,7;10,4;39;64;51;2,9
"RSH-Domaz-Gre-sec";2021-03-16;75;4,66;43,92;0;6,7;13,5;10,1;35;81;58;4,2
"RSH-Domaz-Gre-sec";2021-03-17;76;4,66;43,92;0;6,3;13,2;9,7;47;79;63;3,5
"RSH-Domaz-Gre-sec";2021-03-18;77;4,66;43,92;0;4,7;10,4;7,6;31;80;55;3,9
"RSH-Domaz-Gre-sec";2021-03-19;78;4,66;43,92;0;4,2;10,3;7,2;41;60;50;2,9
"RSH-Domaz-Gre-sec";2021-03-20;79;4,66;43,92;0;2,6;10,8;6,7;33;68;51;4
"RSH-Domaz-Gre-sec";2021-03-21;80;4,66;43,92;0;3,3;13,5;8,4;31;51;41;4,8
"RSH-Domaz-Gre-sec";2021-03-22;81;4,66;43,92;0;6,8;13,8;10,3;35;67;51;4,9
"RSH-Domaz-Gre-sec";2021-03-23;82;4,66;43,92;0;5;17,3;11,2;27;61;44;4,6
"RSH-Domaz-Gre-sec";2021-03-24;83;4,66;43,92;0;2;20,5;11,2;21;81;51;3,5
"RSH-Domaz-Gre-sec";2021-03-25;84;4,66;43,92;0;3,4;21,4;12,4;26;94;60;3,5
"RSH-Domaz-Gre-sec";2021-03-26;85;4,66;43,92;0,3;6,2;15,1;10,6;68;100;84;0,9
"RSH-Domaz-Gre-sec";2021-03-27;86;4,66;43,92;0;8,9;17,2;13;28;99;63;4,5
"RSH-Domaz-Gre-sec";2021-03-28;87;4,66;43,92;0;7;20,2;13,6;38;63;50;3,8
"RSH-Domaz-Gre-sec";2021-03-29;88;4,66;43,92;0;4,2;21,2;12,7;35;96;65;3,2
"RSH-Domaz-Gre-sec";2021-03-30;89;4,66;43,92;0;5;23,3;14,1;34;92;63;3,6
"RSH-Domaz-Gre-sec";2021-03-31;90;4,66;43,92;0;5,6;22,8;14,2;25;89;57;4
"RSH-Domaz-Gre-sec";2021-04-01;91;4,66;43,92;0;3,6;22,1;12,8;23;90;56;3,8
"RSH-Domaz-Gre-sec";2021-04-02;92;4,66;43,92;0;4,5;24,5;14,5;27;86;56;4,4
"RSH-Domaz-Gre-sec";2021-04-03;93;4,66;43,92;0;9,8;17,7;13,7;30;60;45;6,7
"RSH-Domaz-Gre-sec";2021-04-04;94;4,66;43,92;0;7,8;18,8;13,3;26;51;38;5,6
"RSH-Domaz-Gre-sec";2021-04-05;95;4,66;43,92;0;5,4;21,5;13,4;24;65;44;4,7
"RSH-Domaz-Gre-sec";2021-04-06;96;4,66;43,92;0;5,2;11,6;8,4;21;66;43;5,1
"RSH-Domaz-Gre-sec";2021-04-07;97;4,66;43,92;0;1,9;11,4;6,6;18;55;36;4,7
"RSH-Domaz-Gre-sec";2021-04-08;98;4,66;43,92;0;0,3;16,6;8,4;20;63;41;3,6
"RSH-Domaz-Gre-sec";2021-04-09;99;4,66;43,92;0;6,3;16,1;11,2;46;77;61;2,9
"RSH-Domaz-Gre-sec";2021-04-10;100;4,66;43,92;0,2;9,1;13,8;11,5;46;71;59;1,9
"RSH-Domaz-Gre-sec";2021-04-11;101;4,66;43,92;26,1;6,5;14,3;10,4;80;100;90;0,7
"RSH-Domaz-Gre-sec";2021-04-12;102;4,66;43,92;0;4,7;12,8;8,7;34;93;63;4,5
"RSH-Domaz-Gre-sec";2021-04-13;103;4,66;43,92;0;6,5;15,4;10,9;26;43;34;6,1
"RSH-Domaz-Gre-sec";2021-04-14;104;4,66;43,92;0;5,5;17,1;11,3;26;62;44;5,4
"RSH-Domaz-Gre-sec";2021-04-15;105;4,66;43,92;0;5,3;15,5;10,4;20;56;38;5,4
"RSH-Domaz-Gre-sec";2021-04-16;106;4,66;43,92;0,2;5;14,9;10;25;55;40;5
"RSH-Domaz-Gre-sec";2021-04-17;107;4,66;43,92;0;5,3;14,4;9,9;35;74;54;4
"RSH-Domaz-Gre-sec";2021-04-18;108;4,66;43,92;0;7,8;17,3;12,5;32;58;45;5,5
"RSH-Domaz-Gre-sec";2021-04-19;109;4,66;43,92;0;8,2;19,4;13,8;23;61;42;5,4
"RSH-Domaz-Gre-sec";2021-04-20;110;4,66;43,92;0;4,3;20;12,1;31;85;58;3,5
"RSH-Domaz-Gre-sec";2021-04-21;111;4,66;43,92;0;8,2;17,3;12,7;49;93;71;2,7
"RSH-Domaz-Gre-sec";2021-04-22;112;4,66;43,92;0;6,1;21,7;13,9;30;99;65;4,1
"RSH-Domaz-Gre-sec";2021-04-23;113;4,66;43,92;0;6,8;23,4;15,1;29;98;64;4,6
"RSH-Domaz-Gre-sec";2021-04-24;114;4,66;43,92;0;7,8;23,3;15,5;31;85;58;4,9
"RSH-Domaz-Gre-sec";2021-04-25;115;4,66;43,92;0,2;7,2;21,6;14,4;32;87;60;3,1
"RSH-Domaz-Gre-sec";2021-04-26;116;4,66;43,92;0,5;10,3;21,7;16;25;86;56;3,3
"RSH-Domaz-Gre-sec";2021-04-27;117;4,66;43,92;1,4;11,6;19,4;15,5;52;96;74;2,9
"RSH-Domaz-Gre-sec";2021-04-28;118;4,66;43,92;8,3;12,2;15,4;13,8;81;98;90;0,9
"RSH-Domaz-Gre-sec";2021-04-29;119;4,66;43,92;11,9;12,3;20;16,1;55;98;76;2,9
"RSH-Domaz-Gre-sec";2021-04-30;120;4,66;43,92;47,6;12,7;17,4;15,1;75;95;85;2,1
"RSH-Domaz-Gre-sec";2021-05-01;121;4,66;43,92;27;9,8;11;10,4;78;95;87;0,8
"RSH-Domaz-Gre-sec";2021-05-02;122;4,66;43,92;0;5,7;17,5;11,6;38;95;67;4
"RSH-Domaz-Gre-sec";2021-05-03;123;4,66;43,92;0;6,6;21;13,8;24;81;52;4,9
"RSH-Domaz-Gre-sec";2021-05-04;124;4,66;43,92;0;7,5;20,4;13,9;41;98;70;3,9
"RSH-Domaz-Gre-sec";2021-05-05;125;4,66;43,92;0;11,7;21,7;16,7;35;98;66;4,8
"RSH-Domaz-Gre-sec";2021-05-06;126;4,66;43,92;0;7,2;21,7;14,4;48;88;68;3,2
"RSH-Domaz-Gre-sec";2021-05-07;127;4,66;43,92;0;14;23,6;18,8;33;89;61;5,8
"RSH-Domaz-Gre-sec";2021-05-08;128;4,66;43,92;0;9,3;24,9;17,1;38;77;57;4,9
"RSH-Domaz-Gre-sec";2021-05-09;129;4,66;43,92;6,6;13,4;27,4;20,4;34;79;56;6,4
"RSH-Domaz-Gre-sec";2021-05-10;130;4,66;43,92;11,6;15,2;18,7;16,9;58;87;73;2
"RSH-Domaz-Gre-sec";2021-05-11;131;4,66;43,92;4,6;10,4;20,5;15,4;44;96;70;4,3
"RSH-Domaz-Gre-sec";2021-05-12;132;4,66;43,92;0;7,3;20,9;14,1;33;86;60;4,6
"RSH-Domaz-Gre-sec";2021-05-13;133;4,66;43,92;0;8,5;21,1;14,8;30;73;52;4,9
"RSH-Domaz-Gre-sec";2021-05-14;134;4,66;43,92;0;9,6;21,1;15,3;28;99;64;4,6
"RSH-Domaz-Gre-sec";2021-05-15;135;4,66;43,92;0,5;9,2;17;13,1;55;88;72;1,4
"RSH-Domaz-Gre-sec";2021-05-16;136;4,66;43,92;2,9;13,1;18,5;15,8;63;98;80;1,7
"RSH-Domaz-Gre-sec";2021-05-17;137;4,66;43,92;0;9,7;21,7;15,7;33;80;57;5,5
"RSH-Domaz-Gre-sec";2021-05-18;138;4,66;43,92;0;9,9;20,4;15,2;36;77;56;3,6
"RSH-Domaz-Gre-sec";2021-05-19;139;4,66;43,92;0;9,6;21,3;15,5;31;75;53;5,7
"RSH-Domaz-Gre-sec";2021-05-20;140;4,66;43,92;0;10,2;23;16,6;23;72;47;6,3
"RSH-Domaz-Gre-sec";2021-05-21;141;4,66;43,92;9,4;11,2;20,6;15,9;47;86;66;3,4
"RSH-Domaz-Gre-sec";2021-05-22;142;4,66;43,92;0;11,2;21,4;16,3;35;96;66;4,1
"RSH-Domaz-Gre-sec";2021-05-23;143;4,66;43,92;0;11,9;22,5;17,2;27;73;50;5,5
"RSH-Domaz-Gre-sec";2021-05-24;144;4,66;43,92;0;12,1;20,6;16,4;42;88;65;4,4
"RSH-Domaz-Gre-sec";2021-05-25;145;4,66;43,92;0;8,6;21,8;15,2;30;81;55;4,8
"RSH-Domaz-Gre-sec";2021-05-26;146;4,66;43,92;0;10,4;24,9;17,6;26;73;50;5,6
"RSH-Domaz-Gre-sec";2021-05-27;147;4,66;43,92;0;11;26,2;18,6;25;99;62;6,5
"RSH-Domaz-Gre-sec";2021-05-28;148;4,66;43,92;0;15,9;25,2;20,6;39;63;51;6,3
"RSH-Domaz-Gre-sec";2021-05-29;149;4,66;43,92;0;13;28,3;20,7;32;94;63;5,9
"RSH-Domaz-Gre-sec";2021-05-30;150;4,66;43,92;0,3;17,7;26,8;22,3;33;56;45;6,9
"RSH-Domaz-Gre-sec";2021-05-31;151;4,66;43,92;0;14;25,3;19,6;43;94;68;5,6
"RSH-Domaz-Gre-sec";2021-06-01;152;4,66;43,92;0,6;11,9;24,8;18,4;43;97;70;4,5
"RSH-Domaz-Gre-sec";2021-06-02;153;4,66;43,92;0;15,4;24,9;20,1;46;92;69;4,1
"RSH-Domaz-Gre-sec";2021-06-03;154;4,66;43,92;0;13,1;26,6;19,8;39;92;66;5,6
"RSH-Domaz-Gre-sec";2021-06-04;155;4,66;43,92;0,5;13,4;27,2;20,3;38;99;68;4,5
"RSH-Domaz-Gre-sec";2021-06-05;156;4,66;43,92;0;15,9;27,3;21,6;37;91;64;7,1
"RSH-Domaz-Gre-sec";2021-06-06;157;4,66;43,92;0;16,6;25,6;21,1;42;73;57;7,1
"RSH-Domaz-Gre-sec";2021-06-07;158;4,66;43,92;0;17,7;26,7;22,2;45;74;59;6,7
"RSH-Domaz-Gre-sec";2021-06-08;159;4,66;43,92;0;17,3;28,4;22,9;39;73;56;7,4
"RSH-Domaz-Gre-sec";2021-06-09;160;4,66;43,92;0;18,9;30;24,5;36;73;54;8,1
"RSH-Domaz-Gre-sec";2021-06-10;161;4,66;43,92;0;20,4;31,3;25,8;31;71;51;8,5
"RSH-Domaz-Gre-sec";2021-06-11;162;4,66;43,92;0;18,3;32,8;25,5;26;73;50;8,1
"RSH-Domaz-Gre-sec";2021-06-12;163;4,66;43,92;0;19,6;33;26,3;26;66;46;8,7
"RSH-Domaz-Gre-sec";2021-06-13;164;4,66;43,92;0;22,7;32,5;27,6;29;59;44;9
"RSH-Domaz-Gre-sec";2021-06-14;165;4,66;43,92;0;21,3;35,5;28,4;20;63;41;8,2
"RSH-Domaz-Gre-sec";2021-06-15;166;4,66;43,92;0;21,7;34,8;28,3;27;62;44;8
"RSH-Domaz-Gre-sec";2021-06-16;167;4,66;43,92;0;18,1;31,4;24,8;45;98;72;5,9
"RSH-Domaz-Gre-sec";2021-06-17;168;4,66;43,92;0;20,9;30;25,5;41;87;64;4,2
"RSH-Domaz-Gre-sec";2021-06-18;169;4,66;43,92;0;19,2;29,1;24,1;48;72;60;5,8
"RSH-Domaz-Gre-sec";2021-06-19;170;4,66;43,92;0;19;29,6;24,3;49;97;73;3,7
"RSH-Domaz-Gre-sec";2021-06-20;171;4,66;43,92;0;20;29;24,5;51;86;69;3,8
"RSH-Domaz-Gre-sec";2021-06-21;172;4,66;43,92;0,2;18,3;29,2;23,7;38;94;66;6,5
"RSH-Domaz-Gre-sec";2021-06-22;173;4,66;43,92;0;16,5;29,4;23;30;92;61;6,8
"RSH-Domaz-Gre-sec";2021-06-23;174;4,66;43,92;0;16,5;29,2;22,9;35;83;59;6,8
"RSH-Domaz-Gre-sec";2021-06-24;175;4,66;43,92;0;14,4;27,6;21;34;94;64;5,7
"RSH-Domaz-Gre-sec";2021-06-25;176;4,66;43,92;0;16,5;27,1;21,8;33;74;54;7,9
"RSH-Domaz-Gre-sec";2021-06-26;177;4,66;43,92;0;16,4;31;23,7;29;67;48;7,2
"RSH-Domaz-Gre-sec";2021-06-27;178;4,66;43,92;0;16,3;29,9;23,1;34;87;61;6,4
"RSH-Domaz-Gre-sec";2021-06-28;179;4,66;43,92;3,6;16;27,2;21,6;42;91;66;3,3
"RSH-Domaz-Gre-sec";2021-06-29;180;4,66;43,92;0;16,5;28,3;22,4;31;97;64;6,9
"RSH-Domaz-Gre-sec";2021-06-30;181;4,66;43,92;0;12,9;27,7;20,3;33;82;58;6,3
"RSH-Domaz-Gre-sec";2021-07-01;182;4,66;43,92;0;18,1;29,6;23,8;33;66;49;7,5
"RSH-Domaz-Gre-sec";2021-07-02;183;4,66;43,92;0;20,7;32;26,4;30;64;47;8,4
"RSH-Domaz-Gre-sec";2021-07-03;184;4,66;43,92;5,9;17,5;31,4;24,4;35;77;56;5,3
"RSH-Domaz-Gre-sec";2021-07-04;185;4,66;43,92;6,5;18,6;26,9;22,7;50;95;73;3,7
"RSH-Domaz-Gre-sec";2021-07-05;186;4,66;43,92;0;16,2;31,1;23,7;36;92;64;6,3
"RSH-Domaz-Gre-sec";2021-07-06;187;4,66;43,92;1,4;19,2;28,2;23,7;58;88;73;3,2
"RSH-Domaz-Gre-sec";2021-07-07;188;4,66;43,92;0;18;30,8;24,4;38;93;66;6,7
"RSH-Domaz-Gre-sec";2021-07-08;189;4,66;43,92;0;17,9;27,4;22,6;41;81;61;6,7
"RSH-Domaz-Gre-sec";2021-07-09;190;4,66;43,92;0;17,6;28,2;22,9;32;64;48;7,8
"RSH-Domaz-Gre-sec";2021-07-10;191;4,66;43,92;0;18,9;31,6;25,3;26;64;45;7,4
"RSH-Domaz-Gre-sec";2021-07-11;192;4,66;43,92;0,9;19,2;31,4;25,3;27;77;52;7,6
"RSH-Domaz-Gre-sec";2021-07-12;193;4,66;43,92;15;19,4;28,6;24;46;82;64;6,1
"RSH-Domaz-Gre-sec";2021-07-13;194;4,66;43,92;0;13,6;24,5;19;37;94;66;5
"RSH-Domaz-Gre-sec";2021-07-14;195;4,66;43,92;0;12,4;25,3;18,9;46;100;73;3,4
"RSH-Domaz-Gre-sec";2021-07-15;196;4,66;43,92;0;14,7;27,2;20,9;40;85;63;5,5
"RSH-Domaz-Gre-sec";2021-07-16;197;4,66;43,92;0;17,9;27,2;22,6;44;85;64;6,7
"RSH-Domaz-Gre-sec";2021-07-17;198;4,66;43,92;0;19,5;27,5;23,5;44;72;58;7,9
"RSH-Domaz-Gre-sec";2021-07-18;199;4,66;43,92;0;20,7;31,4;26;42;75;58;8,8
"RSH-Domaz-Gre-sec";2021-07-19;200;4,66;43,92;0;22,2;34,6;28,4;35;67;51;8,8
"RSH-Domaz-Gre-sec";2021-07-20;201;4,66;43,92;0;22,4;35;28,7;25;67;46;8,2
"RSH-Domaz-Gre-sec";2021-07-21;202;4,66;43,92;0,1;22,6;34,9;28,8;27;61;44;8,6
"RSH-Domaz-Gre-sec";2021-07-22;203;4,66;43,92;0;23,5;35,2;29,4;25;59;42;8,3
"RSH-Domaz-Gre-sec";2021-07-23;204;4,66;43,92;0;19,2;32,7;26;35;98;67;6,6
"RSH-Domaz-Gre-sec";2021-07-24;205;4,66;43,92;0;21,5;30,8;26,2;38;67;52;6,1
"RSH-Domaz-Gre-sec";2021-07-25;206;4,66;43,92;0;21,3;33;27,2;25;80;52;7,6
"RSH-Domaz-Gre-sec";2021-07-26;207;4,66;43,92;0;20,7;32,5;26,6;23;61;42;7,4
"RSH-Domaz-Gre-sec";2021-07-27;208;4,66;43,92;1;20,4;31;25,7;36;67;52;7
"RSH-Domaz-Gre-sec";2021-07-28;209;4,66;43,92;0,8;18,5;29,9;24,2;43;92;67;4,9
"RSH-Domaz-Gre-sec";2021-07-29;210;4,66;43,92;0;20,3;33,5;26,9;31;81;56;7,3
"RSH-Domaz-Gre-sec";2021-07-30;211;4,66;43,92;0;19,2;30,4;24,8;53;93;73;5,3
"RSH-Domaz-Gre-sec";2021-07-31;212;4,66;43,92;3,7;20,6;29;24,8;39;78;58;6,9
"RSH-Domaz-Gre-sec";2021-08-01;213;4,66;43,92;0;15,4;27,4;21,4;30;80;55;6,1
"RSH-Domaz-Gre-sec";2021-08-02;214;4,66;43,92;0;13,9;28,4;21,1;29;80;55;5,5
"RSH-Domaz-Gre-sec";2021-08-03;215;4,66;43,92;5,6;13,9;29,1;21,5;32;86;59;5,3
"RSH-Domaz-Gre-sec";2021-08-04;216;4,66;43,92;7,2;17,5;21,9;19,7;74;94;84;1,1
"RSH-Domaz-Gre-sec";2021-08-05;217;4,66;43,92;0;15,9;28,1;22;36;88;62;5,9
"RSH-Domaz-Gre-sec";2021-08-06;218;4,66;43,92;0;19,1;29,8;24,5;36;77;56;5,8
"RSH-Domaz-Gre-sec";2021-08-07;219;4,66;43,92;22,4;17,7;24,5;21,1;70;90;80;1,3
"RSH-Domaz-Gre-sec";2021-08-08;220;4,66;43,92;0;14,6;28;21,3;30;88;59;5,6
"RSH-Domaz-Gre-sec";2021-08-09;221;4,66;43,92;0;15,5;32,3;23,9;23;73;48;6,1
"RSH-Domaz-Gre-sec";2021-08-10;222;4,66;43,92;0;18;34,3;26,1;29;93;61;5,9
"RSH-Domaz-Gre-sec";2021-08-11;223;4,66;43,92;0;18,1;37;27,6;24;90;57;6,2
"RSH-Domaz-Gre-sec";2021-08-12;224;4,66;43,92;0;20,3;33,8;27;31;92;61;6
"RSH-Domaz-Gre-sec";2021-08-13;225;4,66;43,92;0;20;38,3;29,2;27;89;58;6,2
"RSH-Domaz-Gre-sec";2021-08-14;226;4,66;43,92;0;21,2;36,4;28,8;28;91;60;6,5
"RSH-Gigon-Gre-sec";2021-01-01;1;4,98;44,18;0,3;4,9;6,8;5,8;69;97;83;0,9
"RSH-Gigon-Gre-sec";2021-01-02;2;4,98;44,18;0,7;2,8;3,9;3,3;69;82;76;1,3
"RSH-Gigon-Gre-sec";2021-01-03;3;4,98;44,18;0;1,6;5,6;3,6;66;78;72;1,4
"RSH-Gigon-Gre-sec";2021-01-04;4;4,98;44,18;3,5;-1;2;0,5;75;88;81;0,2
"RSH-Gigon-Gre-sec";2021-01-05;5;4,98;44,18;0;-3,8;4,7;0,5;75;98;87;0,4
"RSH-Gigon-Gre-sec";2021-01-06;6;4,98;44,18;0;0,7;4,9;2,8;59;79;69;1,5
"RSH-Gigon-Gre-sec";2021-01-07;7;4,98;44,18;0;-7,3;5,9;-0,7;50;92;71;0,6
"RSH-Gigon-Gre-sec";2021-01-08;8;4,98;44,18;0;-1,3;6,1;2,4;49;78;64;1,4
"RSH-Gigon-Gre-sec";2021-01-09;9;4,98;44,18;0;-0,3;5,4;2,5;48;71;59;1,4
"RSH-Gigon-Gre-sec";2021-01-10;10;4,98;44,18;0;0,5;2,7;1,6;62;73;68;1,3
"RSH-Gigon-Gre-sec";2021-01-11;11;4,98;44,18;0;-1,9;4,4;1,3;43;75;59;1,5
"RSH-Gigon-Gre-sec";2021-01-12;12;4,98;44,18;0;-1;9,3;4,2;47;72;60;1,5
"RSH-Gigon-Gre-sec";2021-01-13;13;4,98;44,18;0;4,5;13,5;9;60;83;72;1,4
"RSH-Gigon-Gre-sec";2021-01-14;14;4,98;44,18;0;7,7;12,7;10,2;52;81;66;2,6
"RSH-Gigon-Gre-sec";2021-01-15;15;4,98;44,18;0;2,8;10;6,4;56;87;71;1,8
"RSH-Gigon-Gre-sec";2021-01-16;16;4,98;44,18;0;1,1;5,8;3,4;39;78;58;1,7
"RSH-Gigon-Gre-sec";2021-01-17;17;4,98;44,18;0;-0,5;9,4;4,5;56;95;75;1,3
"RSH-Gigon-Gre-sec";2021-01-18;18;4,98;44,18;0;3,5;9;6,3;46;76;61;2,3
"RSH-Gigon-Gre-sec";2021-01-19;19;4,98;44,18;0,1;-5,6;11,5;2,9;38;90;64;1
"RSH-Gigon-Gre-sec";2021-01-20;20;4,98;44,18;8,1;-0,6;13,7;6,5;55;80;68;0,4
"RSH-Gigon-Gre-sec";2021-01-21;21;4,98;44,18;0;9,7;16,4;13;54;81;68;2,6
"RSH-Gigon-Gre-sec";2021-01-22;22;4,98;44,18;14,1;13,9;16;15;55;65;60;3,4
"RSH-Gigon-Gre-sec";2021-01-23;23;4,98;44,18;2,8;1,3;9,1;5,2;63;93;78;0,8
"RSH-Gigon-Gre-sec";2021-01-24;24;4,98;44,18;0;3,9;9,7;6,8;37;94;66;2
"RSH-Gigon-Gre-sec";2021-01-25;25;4,98;44,18;0;1,6;8,9;5,2;40;95;67;1,5
"RSH-Gigon-Gre-sec";2021-01-26;26;4,98;44,18;1,1;1,3;7,7;4,5;33;73;53;2,2
"RSH-Gigon-Gre-sec";2021-01-27;27;4,98;44,18;0;-0,4;12,6;6,1;38;87;63;1,4
"RSH-Gigon-Gre-sec";2021-01-28;28;4,98;44,18;0;2,8;17,8;10,3;53;97;75;0,9
"RSH-Gigon-Gre-sec";2021-01-29;29;4,98;44,18;0;9,1;17,4;13,2;42;93;67;2,1
"RSH-Gigon-Gre-sec";2021-01-30;30;4,98;44,18;12,7;3,7;8,8;6,2;62;86;74;0,4
"RSH-Gigon-Gre-sec";2021-01-31;31;4,98;44,18;4,1;1,9;15,5;8,7;52;97;74;1,3
"RSH-Gigon-Gre-sec";2021-02-01;32;4,98;44,18;8;7,8;13,2;10,5;79;94;86;0,6
"RSH-Gigon-Gre-sec";2021-02-02;33;4,98;44,18;0;4,9;14,5;9,7;71;100;86;0,3
"RSH-Gigon-Gre-sec";2021-02-03;34;4,98;44,18;0;6,5;18,3;12,4;58;100;79;1,5
"RSH-Gigon-Gre-sec";2021-02-04;35;4,98;44,18;0;5,4;13,2;9,3;80;99;89;0,5
