"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp";"irrig";"C10";"GDD10";"kv";"ieff";"Tv";"Peff";"D";"Nb_j_Es_co_PD";"Jours_Es";"Es_th";"Cumul_P_si_jour_Es";"Cumul_Es_reelle";"Cumul_ES_max_depuis_jours_Es_sup_0";"Es_max";"Es_reelle";"ETR";"ATSW";"FTSW";"PHFB80";"PHFB120";"PHFB180"
"RSH-StHil-Gre-sec";2021-04-12;102;4,58;43,96;0;4,9;13,8;9,3;31;92;61;4,7;0;0;105,6;0,0215895841430237;0;0,101471045472211;0;0;0;0;0;0;0;0;0;0;0,101471045472211;79,1985289545278;99,125;-0,0120505144393243;-0,0115008451369776;-0,0111352941007109
"RSH-StHil-Gre-sec";2021-04-13;103;4,58;43,96;0;6,7;16,3;11,5;25;48;37;6,1;0;1,5;107,1;0,0231927710843374;0;0,141475903614458;0;0;0;0;0;0;0;0;0;0;0,141475903614458;79,0570530509133;98,9981611931597;-0,0122900571691351;-0,0116600375964322;-0,0112412001590547
"RSH-StHil-Gre-sec";2021-04-14;104;4,58;43,96;0;5,7;17,6;11,7;27;61;44;5,6;0;1,7;108,8;0,0250097162844928;0;0,14005441119316;0;0;0;0;0;0;0;0;0;0;0,14005441119316;78,9169986397202;98,8213163136417;-0,0126245521385639;-0,0118822178607481;-0,0113889597122164
"RSH-StHil-Gre-sec";2021-04-15;105;4,58;43,96;0;4,9;16;10,4;20;55;38;5,5;0;0,4;109,2;0,0254372328021765;0;0,139904780411971;0;0;0;0;0;0;0;0;0;0;0,139904780411971;78,7770938593082;98,6462482996502;-0,0129562763609831;-0,012102425952377;-0,0115353496758353
"RSH-StHil-Gre-sec";2021-04-16;106;4,58;43,96;0;5,2;15,4;10,3;26;50;38;5;0;0,300000000000001;109,5;0,0257578701904392;0;0,128789350952196;0;0;0;0;0;0;0;0;0;0;0,128789350952196;78,648304508356;98,4713673241352;-0,0132882344683709;-0,0123226578658104;-0,0116816976936665
"RSH-StHil-Gre-sec";2021-04-17;107;4,58;43,96;0;5,9;15,2;10,5;35;70;53;4,4;0;0,5;110;0,0262922658375437;0;0,115685969685192;0;0;0;0;0;0;0;0;0;0;0,115685969685192;78,5326185386708;98,310380635445;-0,013594340076534;-0,0125256217930679;-0,0118165196421418
"RSH-StHil-Gre-sec";2021-04-18;108;4,58;43,96;0;5,1;17,9;11,5;33;72;52;4,9;0;1,5;111,5;0,0278954527788574;0;0,136687718616401;0;0;0;0;0;0;0;0;0;0;0,136687718616401;78,3959308200544;98,1657731733385;-0,0138697293185635;-0,012708123531909;-0,0119377073264888
"RSH-StHil-Gre-sec";2021-04-19;109;4,58;43,96;0;7,5;19,9;13,7;23;62;43;5,6;0;3,7;115,2;0,031849980567431;0;0,178359891177614;0;0;0;0;0;0;0;0;0;0;0,178359891177614;78,2175709288768;97,994913525068;-0,0141956363125687;-0,012923986519606;-0,0120809967928351
"RSH-StHil-Gre-sec";2021-04-20;110;4,58;43,96;0;3,3;20,5;11,9;30;86;58;3,4;0;1,9;117,1;0,0338806840264283;0;0,115194325689856;0;0;0;0;0;0;0;0;0;0;0,115194325689856;78,102376603187;97,771963661096;-0,0146217585731116;-0,0132060350193394;-0,0122681363032071
"RSH-StHil-Gre-sec";2021-04-21;111;4,58;43,96;0;7,7;17,8;12,7;49;89;69;2,7;0;2,7;119,8;0,0367664205207929;0;0,0992693354061407;0;0;0;0;0;0;0;0;0;0;0,0992693354061407;78,0031072677808;97,6279707539837;-0,0148974877985396;-0,0133884232354583;-0,0123891005434918
"RSH-StHil-Gre-sec";2021-04-22;112;4,58;43,96;0;4,7;22,2;13,4;30;100;65;4;0;3,4;123,2;0,0404003109211038;0;0,161601243684415;0;0;0;0;0;0;0;0;0;0;0,161601243684415;77,8415060240964;97,503884084726;-0,0151354253833961;-0,0135457400346621;-0,0124934049124298
"RSH-StHil-Gre-sec";2021-04-23;113;4,58;43,96;0;6,5;23,9;15,2;27;98;63;4,5;0;5,2;128,4;0,0459580256509911;0;0,20681111542946;0;0;0;0;0;0;0;0;0;0;0,20681111542946;77,6346949086669;97,3018825301205;-0,0155234140990964;-0,013802120446778;-0,0126633272088095
"RSH-StHil-Gre-sec";2021-04-24;114;4,58;43,96;0;6,3;23,8;15,1;32;88;60;4,8;0;5,1;133,5;0,0514088612514575;0;0,246762534006996;0;0;0;0;0;0;0;0;0;0;0,246762534006996;77,38793237466;97,0433686358337;-0,0160211239641813;-0,0141307396997667;-0,0128810126737672
"RSH-StHil-Gre-sec";2021-04-25;115;4,58;43,96;0;6,2;21,9;14,1;34;91;62;2,9;0;4,1;137,6;0,0557909055577147;0;0,161793626117373;0;0;0;0;0;0;0;0;0;0;0,161793626117373;77,2261387485426;96,7349154683249;-0,0166167182619741;-0,0145235978251852;-0,0131410820964747
"RSH-StHil-Gre-sec";2021-04-26;116;4,58;43,96;0,6;10,3;22,5;16,4;24;83;53;3,2;0;6,4;144;0,0626311698406529;0;0,200419743490089;0,6;0;1;1;2,99958025650991;0,6;0;0,6;0,6;0,6;0,800419743490089;77,0257190050525;97,2826734356782;-0,0155603513493195;-0,01382651893704;-0,0126794938037078
"RSH-StHil-Gre-sec";2021-04-27;117;4,58;43,96;1,6;12,1;19,9;16;50;92;71;3,1;0;6;150;0,0690439176059075;0;0,214036144578313;1,6;0;1;1;2,88596385542169;2,2;0;2,8;2,2;2,2;2,41403614457831;76,2116828604742;98,2821487563156;-0,0136480727951696;-0,0125612378318421;-0,0118401730853007
"RSH-StHil-Gre-sec";2021-04-28;118;4,58;43,96;8,1;12,9;16,1;14,5;78;96;87;1;0;4,5;154,5;0,0738534784298484;0;0,0738534784298484;8,1;4,31168286047415;1;1;0,926146521570152;5,98831713952585;0;3,72614652157015;0,926146521570152;0,926146521570152;1;79;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-04-29;119;4,58;43,96;10,5;12,6;20,7;16,6;55;98;76;2,6;0;6,6;161,1;0,0809075009716285;0;0,210359502526234;10,5;9,5;1;1;2,38964049747377;6,98831713952585;0;6,11578701904392;2,38964049747377;2,38964049747377;2,6;77,4;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-04-30;120;4,58;43,96;18,8;13;18,9;15,9;68;94;81;2,6;0;5,9;167;0,0872133696074621;0;0,226754760979402;18,8;16,2;1;1;2,3732452390206;9,58831713952585;0;8,48903225806452;2,3732452390206;2,3732452390206;2,6;77,4;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-05-01;121;4,58;43,96;23,4;10,1;11,8;11;80;93;87;1;0;1;168;0,0882821609016712;0;0,0882821609016712;23,4;20,8;1;1;0,911717839098329;12,1883171395258;0;9,40075009716284;0,911717839098329;0,911717839098329;1;79;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-05-02;122;4,58;43,96;0;4,5;18,5;11,5;34;99;66;3,9;0;1,5;169,5;0,0898853478429849;0;0,350552856587641;0;0;0;0;0;0;0;0;0;0;0,350552856587641;78,6494471434124;98,75;-0,0127596134765504;-0,0119718913078114;-0,0114485798094463
"RSH-StHil-Gre-sec";2021-05-03;123;4,58;43,96;0;6,4;21,5;14;24;81;52;4,9;0;4;173,5;0,0941605130198212;0;0,461386513797124;0;0;0;0;0;0;0;0;0;0;0,461386513797124;78,1880606296152;98,3118089292655;-0,013591622066441;-0,0125238201035297;-0,0118153230578516
"RSH-StHil-Gre-sec";2021-05-04;124;4,58;43,96;0;6,1;21,1;13,6;42;94;68;3,7;0;3,6;177,1;0,098008161678974;0;0,362630198212204;0;0;0;0;0;0;0;0;0;0;0,362630198212204;77,825430431403;97,735075787019;-0,0146923557392873;-0,0132527420043443;-0,0122991172790348
"RSH-StHil-Gre-sec";2021-05-05;125;4,58;43,96;0;11,9;22,2;17,1;36;97;67;5;0;7,1;184,2;0,105596579867859;0;0,527982899339293;0;0;0;0;0;0;0;0;0;0;0,527982899339293;77,2974475320637;97,2817880392538;-0,0155620540577385;-0,0138276436027411;-0,0126802389972069
"RSH-StHil-Gre-sec";2021-05-06;126;4,58;43,96;0;6,7;22,6;14,7;46;92;69;3,1;0;4,7;188,9;0,110619898950641;0;0,342921686746988;0;0;0;0;0;0;0;0;0;0;0,342921686746988;76,9545258453168;96,6218094150797;-0,016835591494699;-0,0146678611234994;-0,0132365370769907
"RSH-StHil-Gre-sec";2021-05-07;127;4,58;43,96;0;14,5;24,4;19,4;30;88;59;6;0;9,4;198,3;0,120666537116207;0;0,72399922269724;0;0;0;0;0;0;0;0;0;0;0,72399922269724;76,2305266226195;96,1931573066459;-0,0176674145893179;-0,0152156056409512;-0,0135987374094766
"RSH-StHil-Gre-sec";2021-05-08;128;4,58;43,96;0;9;25,4;17,2;38;81;60;4,8;0;7,2;205,5;0,128361834434512;0;0,616136805285659;0;0;0;0;0;0;0;0;0;0;0,616136805285659;75,6143898173338;95,2881582782744;-0,0194358572377793;-0,0163773346213682;-0,0143657498872903
"RSH-StHil-Gre-sec";2021-05-09;129;4,58;43,96;6,4;11,9;27,8;19,8;33;92;63;6,1;0;9,8;215,3;0,138835989117761;0;0,846899533618344;6,4;2,01438981733385;1;1;5,25310046638166;4,38561018266615;0;4,38561018266615;4,38561018266615;4,38561018266615;5,23250971628449;74,7674902837155;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-05-10;130;4,58;43,96;22,8;15,9;18,4;17,2;61;85;73;1,8;0;7,2;222,5;0,146531286436067;0;0,26375631558492;22,8;17,5674902837155;2;2;1,53624368441508;9,61811989895065;0;5,92185386708123;1,53624368441508;1,53624368441508;1,8;78,2;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-05-11;131;4,58;43,96;4,7;10,8;21,2;16;43;96;69;4,7;0;6;228,5;0,152944034201321;0;0,718836960746211;4,7;2,90000000000001;1;2;3,98116303925379;11,4181198989506;0;9,90301690633502;3,98116303925379;3,98116303925379;4,7;75,3;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-05-12;132;4,58;43,96;0;7,3;21,4;14,4;33;87;60;4,5;0;4,4;232,9;0,157646715895841;0;0,709410221531287;0;0;0;1;3,79058977846871;11,4181198989506;0;13,6936066848037;3,79058977846871;3,79058977846871;4,5;70,8;94,125;-0,0217335934326182;-0,0178811305947448;-0,0153562004622874
"RSH-StHil-Gre-sec";2021-05-13;133;4,58;43,96;0;8,5;21,6;15;28;75;52;4,7;0;5;237,9;0,162990672366887;0;0,766056160124369;0;0;0;0;0;0;0;0;0;0;0,766056160124369;70,0339438398756;88,5;-0,0332619055829912;-0,025329056390193;-0,0202214086065513
"RSH-StHil-Gre-sec";2021-05-14;134;4,58;43,96;0;9,9;21,9;15,9;27;89;58;4,6;0;5,9;243,8;0,169296541002721;0;0,778764088612514;0;0;0;0;0;0;0;0;0;0;0,778764088612514;69,2551797512631;87,5424297998445;-0,0352971828755006;-0,0266270201257668;-0,0210623864164015
"RSH-StHil-Gre-sec";2021-05-15;135;4,58;43,96;0,5;9,7;18,2;13,9;54;85;70;1,5;0;3,9;247,7;0,173464827050136;0;0,260197240575204;0,5;0;1;1;1,2398027594248;0,5;0;0,5;0,5;0,5;0,760197240575204;68,9949825106879;87,1939746890789;-0,0360433395964248;-0,0271015864284167;-0,0213693546857629
"RSH-StHil-Gre-sec";2021-05-16;136;4,58;43,96;3,6;13,4;19,8;16,6;59;96;77;1,9;0;6,6;254,3;0,180518849591916;0;0,342985814224641;3,6;0;1;1;1,55701418577536;4,1;0;2,05701418577536;1,55701418577536;1,55701418577536;1,9;70,6949825106879;90,7437281383599;-0,0285779260649675;-0,0223225495983568;-0,0182655553494324
"RSH-StHil-Gre-sec";2021-05-17;137;4,58;43,96;0;9,9;22,2;16;33;80;56;5;0;6;260,3;0,186931597357171;0;0,934657986785853;0;0;0;0;0;0;0;0;0;0;0,934657986785853;69,760324523902;88,3687281383599;-0,0335396125063947;-0,0255064605532757;-0,0203364736362178
"RSH-StHil-Gre-sec";2021-05-18;138;4,58;43,96;0;9,7;21;15,3;35;81;58;3,5;0;5,3;265,6;0,192596191216479;0;0,674086669257676;0;0;0;0;0;0;0;0;0;0;0,674086669257676;69,0862378546444;87,2004056548776;-0,0360295417994646;-0,0270928170861025;-0,0213636848221607
"RSH-StHil-Gre-sec";2021-05-19;139;4,58;43,96;0;9,8;22;15,9;30;76;53;5,5;0;5,9;271,5;0,198902059852312;0;1,09396132918772;0;0;0;0;0;0;0;0;0;0;1,09396132918772;67,9922765254566;86,3577973183055;-0,0378461030876487;-0,0282453236800999;-0,0221080383711999
"RSH-StHil-Gre-sec";2021-05-20;140;4,58;43,96;0;10,2;23,5;16,8;23;68;46;6,2;0;6,8;278,3;0,206169840652934;0;1,27825301204819;0;0;0;0;0;0;0;0;0;0;1,27825301204819;66,7140235134084;84,9903456568208;-0,040832227083087;-0,0301309465719198;-0,0233223732235464
"RSH-StHil-Gre-sec";2021-05-21;141;4,58;43,96;10,5;11,2;21;16,1;50;93;71;3,1;0;6,1;284,4;0,21268946754761;0;0,65933734939759;10,5;0;3;3;2,44066265060241;10,5;0;2,44066265060241;2,44066265060241;2,44066265060241;3,1;74,1140235134085;96,5175293917606;-0,0170376124672111;-0,0148009657251176;-0,0133245865697077
"RSH-StHil-Gre-sec";2021-05-22;142;4,58;43,96;0;11,4;22,1;16,7;35;97;66;4,5;0;6,7;291,1;0,219850369218811;0;0,989326661484648;0;0;0;2;3,51067333851535;10,5;0;5,95133598911776;3,51067333851535;3,51067333851535;4,5;69,6140235134085;92,6425293917606;-0,0247036168585813;-0,0198154403484562;-0,0166261996736491
"RSH-StHil-Gre-sec";2021-05-23;143;4,58;43,96;0;11,8;22,8;17,3;29;86;58;5,2;0;7,3;298,4;0,227652545666537;0;1,18379323746599;0;0;0;1;4,01620676253401;10,5;0;9,96754275165177;4,01620676253401;4,01620676253401;5,2;64,4140235134085;87,0175293917606;-0,0364223048933101;-0,027342349853435;-0,0215249848253567
"RSH-StHil-Gre-sec";2021-05-24;144;4,58;43,96;0;12,2;21,1;16,7;43;89;66;4,1;0;6,7;305,1;0,234813447337738;0;0,962735134084726;0;0;0;0;0;0;0;0;0;0;0,962735134084726;63,4512883793237;80,5175293917606;-0,0509464889242073;-0,0364348677806632;-0,0273503282342318
"RSH-StHil-Gre-sec";2021-05-25;145;4,58;43,96;0;8,3;22;15,1;30;86;58;4,6;0;5,1;310,2;0,240264282938204;0;1,10521570151574;0;0;0;0;0;0;0;0;0;0;1,10521570151574;62,346072677808;79,3141104741547;-0,0537637579587182;-0,0381678493396223;-0,0284490269948118
"RSH-StHil-Gre-sec";2021-05-26;146;4,58;43,96;0;9,4;25,6;17,5;26;78;52;5,4;0;7,5;317,7;0,248280217644773;0;1,34071317528177;0;0;0;0;0;0;0;0;0;0;1,34071317528177;61,0053595025262;77,93259084726;-0,0570511592843557;-0,0401773005034069;-0,0297183354875727
"RSH-StHil-Gre-sec";2021-05-27;147;4,58;43,96;0;10,4;26,7;18,5;27;92;59;6,3;0;8,5;326,2;0,25736494364555;0;1,62139914496696;0;0;0;0;0;0;0;0;0;0;1,62139914496696;59,3839603575593;76,2566993781578;-0,0611181653466552;-0,0426442540438525;-0,0312697562995283
"RSH-StHil-Gre-sec";2021-05-28;148;4,58;43,96;0;16,4;27;21,7;38;58;48;6,8;0;11,7;337,9;0,269869801787796;0;1,83511465215702;0;0;0;0;0;0;0;0;0;0;1,83511465215702;57,5488457054022;74,2299504469491;-0,0661577445498442;-0,0456718009616599;-0,0331633275564158
"RSH-StHil-Gre-sec";2021-05-29;149;4,58;43,96;0;13;28,5;20,8;32;94;63;6;0;10,8;348,7;0,281412747765255;0;1,68847648659153;0;0;0;0;0;0;0;0;0;0;1,68847648659153;55,8603692188107;71,9360571317528;-0,072030318922156;-0,0491585744933313;-0,0353298684783487
"RSH-StHil-Gre-sec";2021-05-30;150;4,58;43,96;0,9;17,7;27,4;22,5;34;62;48;7;0;12,5;361,2;0,294772638942868;0;2,06340847260008;0,9;0;1;1;4,93659152739992;0,9;0;0,9;0,9;0,9;2,96340847260008;53,7969607462106;70,9504615235134;-0,0746112738979075;-0,0506768960889768;-0,0362685074453533
"RSH-StHil-Gre-sec";2021-05-31;151;4,58;43,96;0;14,2;25,8;20;43;91;67;5,8;0;10;371,2;0,305460551884959;0;1,77167120093276;0;0;0;0;0;0;0;0;0;0;1,77167120093276;52,0252895452779;67,2462009327633;-0,0846429627621003;-0,0564961446660794;-0,0398390067424737
"RSH-StHil-Gre-sec";2021-06-01;152;4,58;43,96;0,7;12,2;25,2;18,7;43;92;67;4,2;0;8,7;379,9;0,314759036144578;0;1,32198795180723;0,7;0;1;1;2,87801204819277;0,7;0;0,7;0,7;0,7;2,02198795180723;50,7033015934706;65,9066119315973;-0,0884074160853573;-0,0586459628331241;-0,0411471863061784
"RSH-StHil-Gre-sec";2021-06-02;153;4,58;43,96;0;16;24,4;20,2;48;92;70;3,8;0;10,2;390,1;0,325660707345511;0;1,23751068791294;0;0;0;0;0;0;0;0;0;0;1,23751068791294;49,4657909055577;63,3791269918383;-0,0957231740174682;-0,0627706893699781;-0,0436406010741844
"RSH-StHil-Gre-sec";2021-06-03;154;4,58;43,96;0;11,6;27,1;19,4;39;99;69;5,4;0;9,4;399,5;0,335707345511077;0;1,81281966575981;0;0;0;0;0;0;0;0;0;0;1,81281966575981;47,6529712397979;61,8322386319471;-0,100345955357886;-0,065340739136899;-0,0451831945232591
"RSH-StHil-Gre-sec";2021-06-04;155;4,58;43,96;1,7;13,2;27,7;20,4;37;98;67;4;0;10,4;409,9;0,346822774970851;0;1,3872910998834;1,7;0;1;1;2,6127089001166;1,7;0;1,7;1,7;1,7;3,0872910998834;46,2656801399145;61,6912140497474;-0,100773136058784;-0,065576807516016;-0,0453244622650736
"RSH-StHil-Gre-sec";2021-06-05;156;4,58;43,96;0;15,9;28;21,9;36;87;62;6,9;0;11,9;421,8;0,359541391371939;0;2,48083560046638;0;0;0;0;0;0;0;0;0;0;2,48083560046638;43,7848445394481;57,8321001748931;-0,112858284417597;-0,0721551688277919;-0,0492322194943922
"RSH-StHil-Gre-sec";2021-06-06;157;4,58;43,96;0;17;26,3;21,7;40;70;55;7,4;0;11,7;433,5;0,372046249514186;0;2,75314224640498;0;0;0;0;0;0;0;0;0;0;2,75314224640498;41,0317022930431;54,7310556743101;-0,123168973283994;-0,0776142161470202;-0,0524325951391797
"RSH-StHil-Gre-sec";2021-06-07;158;4,58;43,96;0;17,7;26,9;22,3;44;73;58;6,5;0;12,3;445,8;0,385192382432958;0;2,50375048581422;0;0;0;0;0;0;0;0;0;0;2,50375048581422;38,5279518072289;51,2896278663039;-0,135318705351288;-0,0838649970245063;-0,0560495492357211
"RSH-StHil-Gre-sec";2021-06-08;159;4,58;43,96;0;17,3;28,9;23,1;42;73;57;7,3;0;13,1;458,9;0,399193548387097;0;2,91411290322581;0;0;0;0;0;0;0;0;0;0;2,91411290322581;35,6138389040031;48,1599397590361;-0,147097683826028;-0,0897367752644496;-0,0594007018017308
